"","Year","Team Name","overall_minutes","canoe_minutes","xcski_minutes","downhill_minutes","kayak_minutes","roadbike_minutes","run_minutes","xcbike_minutes"
"39",2009,"Butterballs the 4th Coming",475.983333333333,137.316666666667,25.5,28.55,55.6,98.9833333333333,59.4666666666667,70.5666666666667
"40",2009,"OOO-UM-GOW-AH",473.683333333333,142.833333333333,25.7333333333333,32.35,63.1166666666667,101.083333333333,50.5166666666667,58.05
"41",2009,"Lucid Consulting",519.016666666667,145.216666666667,25.9166666666667,54.5333333333333,53.8,106,65.6,67.95
"42",2009,"RE/MAX Whatcom County, Inc.",407.133333333333,127.7,26.0833333333333,29.0333333333333,39.3,89.6333333333333,48.25,47.1333333333333
"43",2009,"star speckled banana slugs",535.766666666667,180.183333333333,26.1166666666667,36.0166666666667,86.05,97.9833333333333,55.7166666666667,53.7
"44",2009,"Chicks Josh Knows",415.65,118.166666666667,26.25,25.9333333333333,49.15,98,48.55,49.6
"45",2009,"EIGHT MEN WITHOUT A CLUE",530.783333333333,164.95,26.35,42.7833333333333,63.7333333333333,111.766666666667,57.15,64.05
"46",2009,"4 Western Football Valkyries",424.616666666667,122.516666666667,26.3666666666667,25.5833333333333,47.7833333333333,95.8,53.8666666666667,52.7
"47",2009,"Fanatik hot-Flashes",474.383333333333,152.233333333333,26.4166666666667,28.95,60.1166666666667,101.6,49.75,55.3166666666667
"48",2009,"Obvious Domination",553.483333333333,152.666666666667,26.75,55.7333333333333,85.9666666666667,122.033333333333,51.6666666666667,58.6666666666667
"49",2009,"Surfrider",479.5,150.133333333333,26.9166666666667,29.4,65.1666666666667,86.2333333333333,56.1666666666667,65.4833333333333
"50",2009,"Flight of the Photons: ULTRAFAST",523.75,163.9,27.0833333333333,26.7333333333333,75.1,125.083333333333,50.8,55.05
"51",2009,"Fitness Gear and Training",434.4,123.966666666667,27.1,32.65,58.4833333333333,95.5,46.35,50.35
"52",2009,"Noble Sports Chiropractic",423.7,122.45,27.25,24.35,57.85,85.15,58.8166666666667,47.8333333333333
"53",2009,"I Need a Bail Out!",482.083333333333,136.616666666667,27.4666666666667,25.7833333333333,62.3,112.633333333333,61.85,55.4333333333333
"54",2009,"South Whatcom Firefighters",535.7,163.966666666667,27.5333333333333,41.0333333333333,64.3666666666667,113.8,50.7666666666667,74.2333333333333
"55",2009,"The Greatest American Heroes",452.133333333333,134.866666666667,27.6333333333333,28.9333333333333,63.4666666666667,91.5,47.5166666666667,58.2166666666667
"56",2009,"Kids on [Lactic] Acid",440.55,125.966666666667,27.6666666666667,35.7333333333333,50.5166666666667,92.0166666666667,47.4166666666667,61.2333333333333
"57",2009,"Manderlust",573.483333333333,165.95,27.75,36.95,69.6166666666667,151.45,59.8,61.9666666666667
"58",2009,"Peanuts Gang",455.4,137.25,27.8333333333333,28.7833333333333,50.0833333333333,101.7,46.7,63.05
"59",2009,"Wine Before Ski, Except After Sea",512.383333333333,143.183333333333,28.0166666666667,44.3833333333333,60.7666666666667,113.116666666667,65.1333333333333,57.7833333333333
"60",2009,"Kulshan Cycles",413.333333333333,119.15,28.1166666666667,30.1333333333333,44.05,88.35,48.9833333333333,54.55
"61",2009,"SnoJoke Ski Club",560.75,154.85,28.25,36.45,80.6,124.2,66.1166666666667,70.2833333333333
"62",2009,"RunningShoes.com JV",447.983333333333,121.133333333333,28.3,30.6833333333333,51.5833333333333,107.783333333333,46.6666666666667,61.8333333333333
"63",2009,"Unorthodocs",407.75,124.95,28.35,29.1833333333333,47.1833333333333,82.8666666666667,45.9666666666667,49.25
"64",2009,"Fast Cats",512.116666666667,140.333333333333,28.5833333333333,39.6166666666667,60.3333333333333,106.5,63.6666666666667,73.0833333333333
"65",2009,"BAI Environmental Services",446.933333333333,128.483333333333,28.6166666666667,24.3833333333333,54.7833333333333,89.0833333333333,47.5,74.0833333333333
"66",2009,"ashworth etc",550.083333333333,170.216666666667,28.6666666666667,38.5,57.2,127.833333333333,64.4166666666667,63.25
"67",2009,"Angle of Repose",463.916666666667,134.8,28.7,33.8666666666667,70.4166666666667,86.1666666666667,49.8166666666667,60.15
"68",2009,"LandSharks",516.3,155.05,28.7833333333333,37.0666666666667,72.6,94.1,65.8,62.9
"69",2009,"HAMSTERDAM",502.533333333333,153.816666666667,28.85,34.25,61.2,99.8666666666667,65.0166666666667,59.5333333333333
"70",2009,"Chuckanut Brewery",492.416666666667,139.933333333333,29,40.8833333333333,68.4833333333333,110.683333333333,49.8666666666667,53.5666666666667
"71",2009,"Got twittered in my Facebook",506.983333333333,142.25,29.25,31.7,53.1166666666667,122.283333333333,62.1333333333333,66.25
"72",2009,"Proof is in the Puddin'",472.233333333333,155.5,29.45,34.2333333333333,68.8333333333333,86.7,45.1333333333333,52.3833333333333
"73",2009,"Green Team",496.633333333333,158.95,29.5666666666667,34.2833333333333,66.6666666666667,89.55,54.7666666666667,62.85
"74",2009,"Well Hung Jury",436.333333333333,120.416666666667,29.8,36.6166666666667,51,88.85,51.8,57.85
"75",2009,"Beaver Fever",492.15,154.933333333333,29.9666666666667,30.8333333333333,59.15,108.133333333333,43.9333333333333,65.2
"76",2009,"Runningshoes.com High School",455.816666666667,142.55,29.9833333333333,31.5833333333333,53.7,96.8666666666667,44.35,56.7833333333333
"77",2009,"The Scorchers",442.85,138.116666666667,30.1666666666667,28.25,55.8333333333333,90.0166666666667,47.3333333333333,53.1333333333333
"78",2009,"Beyond our Faculties",498.45,166.05,30.3333333333333,32.2833333333333,53.9333333333333,97.6333333333333,49.3333333333333,68.8833333333333
"79",2009,"DIEGO'S",400.666666666667,126.666666666667,30.5833333333333,26.05,39.6833333333333,86.5166666666667,40.6,50.5666666666667
"80",2009,"Mt. Baker Ski Area Veterans",421.516666666667,115.35,30.6166666666667,32.9,45.3333333333333,91.45,49.0833333333333,56.7833333333333
"81",2009,"VO_2 the Beer",450.616666666667,138.716666666667,30.6833333333333,28.8333333333333,60.8333333333333,88.8833333333333,46.2833333333333,56.3833333333333
"82",2009,"Chisels of Fury",540.75,152.433333333333,30.75,30.9,74.0833333333333,118.983333333333,67.4166666666667,66.1833333333333
"83",2009,"Bellingham Firefighters",443.166666666667,128.666666666667,30.75,27.05,51.7833333333333,93.9333333333333,57.9166666666667,53.0666666666667
"84",2009,"The Lahars",470.65,140.666666666667,31,24.85,64.1166666666667,91.3333333333333,48.4333333333333,70.25
"85",2009,"We are the reason Waldo is hiding",510.733333333333,164.016666666667,31.25,25.8666666666667,74.7166666666667,103.45,50.4,61.0333333333333
"86",2009,"The Wreckers",477.983333333333,133.666666666667,31.4833333333333,28.1166666666667,53.4833333333333,112.533333333333,60.5166666666667,58.1833333333333
"87",2009,"G-FORCE",539.316666666667,170.816666666667,31.5,32.3333333333333,77.3666666666667,112.616666666667,49.7333333333333,64.95
"88",2009,"Leaders not Losers",596.233333333333,147.116666666667,31.5333333333333,39.7666666666667,90.5666666666667,124.116666666667,80.1,83.0333333333333
"89",2009,"Bird Construction",524.533333333333,148.283333333333,31.5833333333333,50.4333333333333,66.3666666666667,119.333333333333,53.6166666666667,54.9166666666667
"90",2009,"Managing to Maintain",495.2,143.783333333333,31.6,33.4,61.05,101.933333333333,66.1166666666667,57.3166666666667
"91",2009,"Whatever",480.516666666667,131.1,31.6333333333333,48.5833333333333,58.8,100.966666666667,52.05,57.3833333333333
"92",2009,"Ski to Sea Men",529.666666666667,153.233333333333,32.0666666666667,49.7333333333333,68.75,104.183333333333,58,63.7
"93",2009,"For the Halibut",460.883333333333,128.983333333333,32.1833333333333,33.4333333333333,56.2333333333333,108.2,53.6666666666667,48.1833333333333
"94",2009,"Janicki Open",526.85,152.583333333333,32.2,31.1833333333333,66.7333333333333,122.133333333333,54.2333333333333,67.7833333333333
"95",2009,"Nitropaced",413.95,125.533333333333,32.2,29.9166666666667,42.8333333333333,82.85,41.3666666666667,59.25
"96",2009,"Team Jan Muice",513.45,177.866666666667,32.5,29.4333333333333,73.4166666666667,99.4333333333333,46.6833333333333,54.1166666666667
"97",2009,"Sub Prime",463.283333333333,139.566666666667,32.5666666666667,35.0833333333333,61.1166666666667,91.3166666666667,46.7333333333333,56.9
"98",2009,"In it for the after party",501.383333333333,162.65,32.6166666666667,37.2666666666667,65.2166666666667,95.2,50.0333333333333,58.4
"99",2009,"Naked City Noobies",529.633333333333,148.95,32.6333333333333,36.5666666666667,78.9666666666667,103.45,66.0333333333333,63.0333333333333
"100",2009,"Higher Plane Cabinets",476.783333333333,153.533333333333,32.6666666666667,30.9,63.1833333333333,90.15,49.1,57.25
"101",2009,"Rallye Auto Sport",484.966666666667,132.25,32.8333333333333,34.65,60.3,94.2,64.55,66.1833333333333
"102",2009,"Darwin's Bulldogs",492.116666666667,159.516666666667,32.8333333333333,33.15,59.0166666666667,96.1666666666667,45.8333333333333,65.6
"103",2009,"Mt. Baker Ski Area Mixed",474.433333333333,120.566666666667,32.9833333333333,32.3166666666667,50.95,112.85,51.95,72.8166666666667
"104",2009,"Team Tesoro",530.25,145.55,33,34.2333333333333,81.75,106.8,62.7333333333333,66.1833333333333
"105",2009,"Brooks Manufacturing",457.5,143.583333333333,33.0333333333333,33.1333333333333,55.1666666666667,85.8833333333333,43.5166666666667,63.1833333333333
"106",2009,"Off the Couch",495.916666666667,147.566666666667,33.05,31.5333333333333,62.3833333333333,101.95,52.9166666666667,66.5166666666667
"107",2009,"VanDammage",524.783333333333,132.633333333333,33.1833333333333,24.85,59.9,94.05,43.7333333333333,136.433333333333
"108",2009,"Gardner Mountain Goats",465.916666666667,125.366666666667,33.1833333333333,30.5166666666667,53.95,101.7,48.4,72.8
"109",2009,"AECOM Enviro-Mental Cases",533.033333333333,159.333333333333,33.3666666666667,35.4666666666667,80.2,97.5666666666667,52.75,74.35
"110",2009,"Sweat and the City",437.033333333333,121.2,33.3833333333333,26.6166666666667,51.35,99.4666666666667,50.1833333333333,54.8333333333333
"111",2009,"Floundering Salmon",486.483333333333,157.45,33.4166666666667,36.95,66.7333333333333,88,48.6833333333333,55.25
"112",2009,"Oplopanax horridus",519.466666666667,155.383333333333,33.5,32.95,61.9833333333333,122.266666666667,49.3,64.0833333333333
"113",2009,"Indefatigable",521.583333333333,146.05,33.6166666666667,34.2,73.75,115.3,62.9666666666667,55.7
"114",2009,"Windermere",542.45,169,33.75,48.2833333333333,58.95,105.083333333333,60.0333333333333,67.35
"115",2009,"Sehome Diner",553.216666666667,130.9,33.9833333333333,31.5,82.05,132.166666666667,48.3166666666667,94.3
"116",2009,"The Best Team Ever",556.983333333333,159.216666666667,34.05,44.5166666666667,83.5666666666667,106.033333333333,63.3166666666667,66.2833333333333
"117",2009,"CH2MHILL",453.066666666667,128.85,34.15,38.9166666666667,53.05,96.2,49.65,52.25
"118",2009,"On Your Left",530.483333333333,152.866666666667,34.15,34.7666666666667,70.4833333333333,105.716666666667,62.0666666666667,70.4333333333333
"119",2009,"Gray & Able?",519.116666666667,136.166666666667,34.2166666666667,39.4333333333333,72.3833333333333,110.466666666667,65.2833333333333,61.1666666666667
"120",2009,"Tears for Beers",497.233333333333,159.05,34.2833333333333,42.2333333333333,61.8,89.45,49.15,61.2666666666667
"121",2009,"Bill's Specialized Hunks of Meat",478.15,148.35,34.3333333333333,34.4833333333333,51.7666666666667,93.5833333333333,52.7666666666667,62.8666666666667
"122",2009,"The Barelies",584.85,172.666666666667,34.3666666666667,36.1666666666667,88,124.966666666667,60.9666666666667,67.7166666666667
"123",2009,"Oceans North",529.866666666667,152.733333333333,34.4166666666667,33.9833333333333,68.55,115.9,63.0166666666667,61.2666666666667
"124",2009,"Mt. Baker Ski Patrol A Team",504.35,145.45,34.4333333333333,37.4,64.4833333333333,100.433333333333,64.55,57.6
"125",2009,"Toplinx One",460.666666666667,127.783333333333,34.45,36.5833333333333,43.1333333333333,97.2666666666667,57.5166666666667,63.9333333333333
"126",2009,"The Koniebes",467.566666666667,138.633333333333,34.5666666666667,28.85,55.5333333333333,103.016666666667,44.75,62.2166666666667
"127",2009,"2008 Canoe Champs",558.5,149.3,34.6333333333333,34.6833333333333,83.5,111,63.0166666666667,82.3666666666667
"128",2009,"7 Caucasions Plus An Asian",601.083333333333,152.4,34.65,49.8,93.6666666666667,143.683333333333,55.6333333333333,71.25
"129",2009,"Don't Stop Believin' in Sweden(ish)",519,162.366666666667,34.6666666666667,32.3,66.65,111.866666666667,51.0666666666667,60.0833333333333
"130",2009,"Painted Toe Nails",483.45,140.066666666667,34.6833333333333,28.7833333333333,62.9,91,63.0666666666667,62.95
"131",2009,"Soothsayers",524.25,148.616666666667,34.7,39.0666666666667,60.3333333333333,123.066666666667,61.3166666666667,57.15
"132",2009,"TRAIN-OR-TRI",501.183333333333,145.433333333333,34.7166666666667,36.2833333333333,59.2,106.966666666667,47.4,71.1833333333333
"133",2009,"Team BEAR ATTACK",508.266666666667,147.583333333333,34.7333333333333,41.05,67.0166666666667,105.683333333333,49.7166666666667,62.4833333333333
"134",2009,"Spring Chickens",580.916666666667,159.216666666667,34.75,57.2166666666667,68.0666666666667,110.366666666667,79.0666666666667,72.2333333333333
"135",2009,"Six Young Lads and A Blind Guy",529.85,148.5,34.75,30.4833333333333,64.0666666666667,130.083333333333,48.0166666666667,73.95
"136",2009,"Bad Czechs",483.616666666667,152.466666666667,34.8333333333333,31.0333333333333,59.6666666666667,91.85,60.55,53.2166666666667
"137",2009,"Red and Purple",521,153.533333333333,34.8833333333333,38.8833333333333,72.7,103.15,53.1166666666667,64.7333333333333
"138",2009,"What's the Rush?",478.083333333333,140.75,34.9333333333333,32.2166666666667,53.6,100.1,51.7,64.7833333333333
"139",2009,"Team Hearthfire",486.65,149.133333333333,34.9666666666667,28.5,60.65,99.6166666666667,56.0166666666667,57.7666666666667
"140",2009,"Anthony's Elite",612.333333333333,144,35.0833333333333,32.3666666666667,130.766666666667,135.316666666667,70.3,64.5
"141",2009,"Octomom's Kids",581.6,187.45,35.2166666666667,43.8666666666667,72.8333333333333,112.616666666667,63.0833333333333,66.5333333333333
"142",2009,"Carbon Footprint",512.683333333333,144.833333333333,35.3166666666667,38.85,62.6,123.866666666667,48.5833333333333,58.6333333333333
"143",2009,"Tumwater Shadies",479.783333333333,136.016666666667,35.4,27.7166666666667,60.1666666666667,95.1666666666667,57.3,68.0166666666667
"144",2009,"Alpha Dogs",476.666666666667,137,35.5,27.55,61.0833333333333,101.116666666667,54.9,59.5166666666667
"145",2009,"mt.baker ski patrol d team",508.05,126.283333333333,35.6333333333333,31.4166666666667,57.2666666666667,148.333333333333,49.3833333333333,59.7333333333333
"146",2009,"008 Mere Mortals",502.366666666667,153.233333333333,35.7333333333333,31.2833333333333,46.2666666666667,124.7,51.3833333333333,59.7666666666667
"147",2009,"Cordata Dental Girls",594.033333333333,152.666666666667,35.7833333333333,40.8666666666667,98.0833333333333,126.833333333333,74.0666666666667,65.7333333333333
"148",2009,"Chuck Norris' Stimulus Package",484.45,126.75,35.9166666666667,30,76.2,101.55,46.3166666666667,67.7166666666667
"149",2009,"NW Yogis Running Wild",508.25,143.916666666667,36.0833333333333,50.95,60.0833333333333,109.816666666667,44.2666666666667,63.1333333333333
"150",2009,"Rudy's Pizzeria",546.1,152.833333333333,36.1666666666667,37.8166666666667,60.25,106.366666666667,87.9666666666667,64.7
"151",2009,"GRUBS PAIN PARADE",495.383333333333,145.6,36.2166666666667,36.7833333333333,53.25,111.3,50.4166666666667,61.8166666666667
"152",2009,"BPD & Andy",475.983333333333,149.033333333333,36.25,33.2666666666667,58.2666666666667,88.3333333333333,49.3,61.5333333333333
"153",2009,"REI SPEEDWAGON",541.783333333333,150.35,36.2833333333333,33.3166666666667,80.9833333333333,101.016666666667,66.05,73.7833333333333
"154",2009,"Trader Joes",536.5,157.316666666667,36.3666666666667,36.6166666666667,65.3833333333333,119.95,54.3166666666667,66.55
"155",2009,"No Child Left Behind",498.233333333333,149.05,36.4166666666667,30.6666666666667,72.3333333333333,93.9666666666667,68.4,47.4
"156",2009,"Washington State Patrol Iron Bears",437.183333333333,120.25,36.45,30.8166666666667,52.0833333333333,93.2666666666667,49.0833333333333,55.2333333333333
"157",2009,"Mediocre Mountaineering International",500.1,140.033333333333,36.55,29.7,64.1,119.483333333333,57.3666666666667,52.8666666666667
"158",2009,"Team Tuxedo",543.833333333333,173.166666666667,36.6666666666667,28.7333333333333,79.9333333333333,108.366666666667,53.8,63.1666666666667
"159",2009,"Nature's Calling",624.766666666667,177.066666666667,36.7,51.4333333333333,90.9,124.866666666667,69.7666666666667,74.0333333333333
"160",2009,"Mt. Baker Ski Patrol ""B"" team",460.916666666667,126.9,36.7333333333333,27.95,51.4166666666667,107.366666666667,48.15,62.4
"161",2009,"Beeline to Bellingham",519.5,162.033333333333,36.8333333333333,39.95,60.65,108.75,54.3666666666667,56.9166666666667
"162",2009,"Paradigm Shifters",514.65,152.216666666667,37.0833333333333,37.6166666666667,58.85,104.983333333333,60.0833333333333,63.8166666666667
"163",2009,"ID all stars",457.883333333333,131.1,37.1666666666667,30.3,64.15,97.4,51.0333333333333,46.7333333333333
"164",2009,"Woodcraft Wood Floors, Inc.",485.633333333333,133.733333333333,37.2166666666667,36.3166666666667,46.9833333333333,104.633333333333,63.35,63.4
"165",2009,"Fresh off the Couch",559.266666666667,162.683333333333,37.3,36.3666666666667,70.0833333333333,119.183333333333,54.7333333333333,78.9166666666667
"166",2009,"Middle Aged Talent",528.583333333333,140.866666666667,37.3833333333333,34.7333333333333,60.7833333333333,120.6,62.0166666666667,72.2
"167",2009,"Hele Makai",517.866666666667,158.1,37.4333333333333,40.7666666666667,63.9166666666667,106.516666666667,56.7,54.4333333333333
"168",2009,"Six Pinkies and Two Brains",511.666666666667,145,37.4333333333333,30.4333333333333,63.05,106.483333333333,53.2,76.0666666666667
"169",2009,"Kicked in the Nooksack",454.133333333333,121.366666666667,37.5,32.3166666666667,63.4333333333333,90.95,46.3333333333333,62.2333333333333
"170",2009,"Racing like we stole something",508.716666666667,145.283333333333,37.65,31.15,62.6166666666667,98.6333333333333,65.7833333333333,67.6
"171",2009,"The Windbreakers",557.366666666667,149.95,37.7,53.6833333333333,87.0333333333333,112.766666666667,64.1166666666667,52.1166666666667
"172",2009,"Bellingham Firefighters Too",499.733333333333,147.316666666667,37.8,38.3333333333333,63.6666666666667,100.566666666667,53.2666666666667,58.7833333333333
"173",2009,"Whit-Doizsh",602,145.033333333333,37.8333333333333,49.9166666666667,86.5666666666667,120.416666666667,93.8166666666667,68.4166666666667
"174",2009,"TeamAwesome!",549.983333333333,165.65,37.9,37.9833333333333,69.1666666666667,122.483333333333,41.7666666666667,75.0333333333333
"175",2009,"Still Tastes Like Chicken!",499.166666666667,143.883333333333,37.95,36.1333333333333,63.3,99.25,56.8333333333333,61.8166666666667
"176",2009,"The Knuckleheads",503.066666666667,142.383333333333,38,34.0833333333333,65.4666666666667,113.7,54.8166666666667,54.6166666666667
"177",2009,"Family and Friends",558.766666666667,155.016666666667,38.0166666666667,36.7833333333333,73.4666666666667,133.733333333333,49.4333333333333,72.3166666666667
"178",2009,"Sportsman Chalet",535.966666666667,149.383333333333,38.05,36.1833333333333,64.4666666666667,135.25,55.1333333333333,57.5
"179",2009,"W.D.F.A.",502.083333333333,147.383333333333,38.0833333333333,34.5333333333333,67.3666666666667,100.2,52.2166666666667,62.3
"180",2009,"Exxel Pacifc",521.15,125.516666666667,38.1333333333333,53.1833333333333,57.4333333333333,109.966666666667,54.2833333333333,82.6333333333333
"181",2009,"Team Love Mitten",557.816666666667,144.416666666667,38.3333333333333,34.3666666666667,87.7666666666667,125.35,54.1333333333333,73.45
"182",2009,"Aunt Janie's Roadtrip",473.466666666667,125.533333333333,38.5666666666667,29.75,56.9666666666667,102.566666666667,54.9666666666667,65.1166666666667
"183",2009,"1 Drink Maximum",547.416666666667,168.066666666667,38.6666666666667,27.8666666666667,59.5666666666667,125.75,63.4166666666667,64.0833333333333
"184",2009,"Here For Beer!",509.85,169.65,38.7166666666667,27.2333333333333,61.95,96.3833333333333,50.2166666666667,65.7
"185",2009,"Checkmate Pawn Loaners",581.233333333333,178.433333333333,38.7166666666667,27.1,66.8,121.65,54.0333333333333,94.5
"186",2009,"Crazy Eights",495.333333333333,149.766666666667,38.75,43.05,65.7,92.85,51.85,53.3666666666667
"187",2009,"After Their Leg",473.583333333333,153.333333333333,38.7666666666667,27.8833333333333,58.75,91.6666666666667,48.8833333333333,54.3
"188",2009,"Here goes nothin'",595.983333333333,149.316666666667,38.8166666666667,32.55,139.3,119.333333333333,49,67.6666666666667
"189",2009,"Bellingham Tennis Club ""You Got Served!""",510.55,145.4,38.8333333333333,35.2,75.05,96.1166666666667,56.3833333333333,63.5666666666667
"190",2009,"Team One Sixty Three",482.616666666667,136.233333333333,38.9666666666667,32.6166666666667,68.95,94,53.3333333333333,58.5166666666667
"191",2009,"The Glom-Ons",541.983333333333,152.566666666667,38.9833333333333,35.5,73.5,119.483333333333,63.5,58.45
"192",2009,"Project Subniveal",559.333333333333,172.283333333333,39.25,36.0666666666667,68.8,103.75,72.05,67.1333333333333
"193",2009,"John Robinett's 37th Birthday Bash",506.2,131.9,39.3,34.6166666666667,56.5,109.25,71.7666666666667,62.8666666666667
"194",2009,"KPFF Black",537.183333333333,145.316666666667,39.3166666666667,29.6166666666667,80.8666666666667,116.85,60.2333333333333,64.9833333333333
"195",2009,"DT'S",506.933333333333,146.416666666667,39.3833333333333,33.3166666666667,62.0166666666667,107.716666666667,55.75,62.3333333333333
"196",2009,"Mt. Baker School District",563.133333333333,163.083333333333,39.45,45.7666666666667,62.95,128.116666666667,50.7,73.0666666666667
"197",2009,"Recreational Hazard",522.45,147.983333333333,39.5,33.2,70.75,103.566666666667,62.45,65
"198",2009,"Hullabaloo",540.216666666667,153.166666666667,39.65,27.8666666666667,92.6,102.483333333333,56.4166666666667,68.0333333333333
"199",2009,"Northwest Navigation",553.666666666667,200.266666666667,39.65,38.2,65.3666666666667,99.0333333333333,57.95,53.2
"200",2009,"The Costco Dogs",492.383333333333,145.666666666667,39.75,35.0666666666667,54.2833333333333,99.5666666666667,54.45,63.6
"201",2009,"Team Group Health",564.75,165.216666666667,39.9166666666667,38.3666666666667,72.45,100.083333333333,60.25,88.4666666666667
